date,value,cash
2019-09-27,254834.4905499766,89307.59819830113
2019-09-30,254088.65917531226,89307.59819830113
2019-10-01,247974.1834185312,89307.59819830113
2019-10-02,242576.24537674495,89307.59819830113
2019-10-03,242562.1812700415,89307.59819830113
2019-10-04,242116.51816227715,89307.59819830113
2019-10-07,239523.1551485929,23952.315514859292
2019-10-08,239609.44094863732,23952.315514859292
2019-10-09,231250.10495637832,23952.315514859292
2019-10-10,233221.05533305212,23952.315514859292
2019-10-11,239778.65339101962,23952.315514859292
2019-10-14,240509.28656516015,23952.315514859292
2019-10-15,240074.7778923541,23952.315514859292
2019-10-16,241483.13491940824,23952.315514859292
2019-10-17,240186.30822247698,23952.315514859292
2019-10-18,241532.75627022682,23952.315514859292
2019-10-21,243686.66845466458,23952.315514859292
2019-10-22,248902.00795417646,23952.315514859292
2019-10-23,252531.40779324598,23952.315514859292
2019-10-24,248920.34495448245,23952.315514859292
2019-10-25,250485.0374277333,23952.315514859292
2019-10-28,249750.06863241585,23952.315514859292
2019-10-29,255062.7388926751,23952.315514859292
2019-10-30,253613.04102069407,23952.315514859292
2019-10-31,252367.97025803392,23952.315514859292
2019-11-01,252964.90599727276,23952.315514859292
2019-11-04,258198.15354567784,23952.315514859292
2019-11-05,258379.40753953808,23952.315514859292
2019-11-06,254320.6861280051,23952.315514859292
2019-11-07,261793.71115306084,52358.742230612115
2019-11-08,264863.2448856731,52358.742230612115
2019-11-11,259927.4349373188,52358.742230612115
2019-11-12,264653.6904794825,52358.742230612115
2019-11-13,264457.7456652933,52358.742230612115
2019-11-14,264837.76962606004,52358.742230612115
2019-11-15,269040.1660477488,52358.742230612115
2019-11-18,259504.4118594018,52358.742230612115
2019-11-19,259081.1847620244,52358.742230612115
2019-11-20,260889.6204146866,52358.742230612115
2019-11-21,259490.04338626622,52358.742230612115
2019-11-22,262952.0058446886,52358.742230612115
2019-11-25,267193.6541500663,52358.742230612115
2019-11-26,268764.30527344404,52358.742230612115
2019-11-27,271382.625204889,52358.742230612115
2019-11-29,271993.78012678924,52358.742230612115
2019-12-02,268120.36624139344,52358.742230612115
2019-12-03,273292.9665934846,52358.742230612115
2019-12-04,272609.7890562806,52358.742230612115
2019-12-05,268908.00338323595,52358.742230612115
2019-12-06,267704.92842593044,52358.742230612115
2019-12-09,267588.59315518517,26758.859315518537
2019-12-10,268277.9219760289,26758.859315518537
2019-12-11,266227.61866611964,26758.859315518537
2019-12-12,272446.3777085317,26758.859315518537
2019-12-13,269856.870571542,26758.859315518537
2019-12-16,274057.7811297575,26758.859315518537
2019-12-17,273195.929914397,26758.859315518537
2019-12-18,276057.4903665766,26758.859315518537
2019-12-19,280204.263461401,26758.859315518537
2019-12-20,280121.60382039915,26758.859315518537
2019-12-23,290587.0672261916,26758.859315518537
2019-12-24,288958.1011345914,26758.859315518537
2019-12-26,288973.0071570143,26758.859315518537
2019-12-27,287594.04109473806,26758.859315518537
2019-12-30,284521.8431285895,26758.859315518537
2019-12-31,286868.4082195777,26758.859315518537
2020-01-02,286633.84077956685,26758.859315518537
2020-01-03,286400.2358235875,26758.859315518537
2020-01-06,289908.2674874439,26758.859315518537
2020-01-07,303916.9725758407,15195.848628792017
2020-01-08,301172.24459261174,15195.848628792017
2020-01-09,305636.1013785178,15195.848628792017
2020-01-10,307230.63758336613,15195.848628792017
2020-01-13,313425.7422316558,15195.848628792017
2020-01-14,317019.09879565856,15195.848628792017
2020-01-15,317800.7061294455,15195.848628792017
2020-01-16,324488.25548674876,15195.848628792017
2020-01-17,318413.10213146225,15195.848628792017
2020-01-21,316119.9462848087,15195.848628792017
2020-01-22,315616.8656640557,15195.848628792017
2020-01-23,308245.0354145886,15195.848628792017
2020-01-24,300788.5862370968,15195.848628792017
2020-01-27,302113.3029102145,15195.848628792017
2020-01-28,302114.07629898837,15195.848628792017
2020-01-29,291533.4279309375,15195.848628792017
2020-01-30,295096.95300598256,15195.848628792017
2020-01-31,289313.168919337,15195.848628792017
2020-02-03,289926.60180528194,15195.848628792017
2020-02-04,294906.22949927376,15195.848628792017
2020-02-05,295572.4243940057,15195.848628792017
2020-02-06,289553.98005370196,15195.848628792017
2020-02-07,298669.23370196286,29866.92337019623
2020-02-10,296113.31466848415,29866.92337019623
2020-02-11,297708.0857465649,29866.92337019623
2020-02-12,301544.7028424102,29866.92337019623
2020-02-13,300608.0175878806,29866.92337019623
2020-02-14,294970.3677050343,29866.92337019623
2020-02-18,299092.0234868047,29866.92337019623
2020-02-19,304112.6664751908,29866.92337019623
2020-02-20,301734.0096389329,29866.92337019623
2020-02-21,294762.0851338067,29866.92337019623
2020-02-24,285750.95593525603,29866.92337019623
2020-02-25,274516.2246961403,29866.92337019623
2020-02-26,268644.460125564,29866.92337019623
2020-02-27,262724.3809032438,29866.92337019623
2020-02-28,270851.70830750035,29866.92337019623
2020-03-02,277893.66664402303,29866.92337019623
2020-03-03,275926.956066832,29866.92337019623
2020-03-04,274945.30765242904,29866.92337019623
2020-03-05,271864.5643856091,29866.92337019623
2020-03-06,272947.5763466617,29866.92337019623
2020-03-09,261723.86349275257,183206.70444492673
2020-03-10,265182.36485196516,183206.70444492673
2020-03-11,261119.11397871215,183206.70444492673
2020-03-12,252644.2843784503,183206.70444492673
2020-03-13,260977.4712583573,183206.70444492673
2020-03-16,249744.58275120918,183206.70444492673
2020-03-17,251311.0048354677,183206.70444492673
2020-03-18,242761.04871981908,183206.70444492673
2020-03-19,245065.5701264777,183206.70444492673
2020-03-20,245372.08452889905,183206.70444492673
2020-03-23,240571.3948569114,183206.70444492673
2020-03-24,250311.4504617411,183206.70444492673
2020-03-25,252806.06669353938,183206.70444492673
2020-03-26,257418.95521026367,183206.70444492673
2020-03-27,254191.3395142844,183206.70444492673
2020-03-30,256111.28320568762,183206.70444492673
2020-03-31,256132.3395803093,183206.70444492673
2020-04-01,251669.84075966734,183206.70444492673
2020-04-02,253978.52942746802,183206.70444492673
2020-04-03,252482.04938909362,183206.70444492673
2020-04-06,258244.92255510253,183206.70444492673
2020-04-07,258942.22904761788,181259.56033333248
2020-04-08,264521.44581806683,181259.56033333248
2020-04-09,268905.98241309833,181259.56033333248
2020-04-13,262791.9558704108,181259.56033333248
2020-04-14,267122.019827529,181259.56033333248
2020-04-15,262918.5397042297,181259.56033333248
2020-04-16,257505.19491323165,181259.56033333248
2020-04-17,263871.8736174409,181259.56033333248
2020-04-20,260875.02998563118,181259.56033333248
2020-04-21,258311.2703861527,181259.56033333248
2020-04-22,259636.07239085803,181259.56033333248
2020-04-23,265943.0582606967,181259.56033333248
2020-04-24,266269.8474378034,181259.56033333248
2020-04-27,271556.07314172643,181259.56033333248
2020-04-28,277721.7916643815,181259.56033333248
2020-04-29,293471.84007216693,181259.56033333248
2020-04-30,292657.72853937943,181259.56033333248
2020-05-01,280053.23491783126,181259.56033333248
2020-05-04,281861.1439777036,181259.56033333248
2020-05-05,275793.21478383243,181259.56033333248
2020-05-06,273489.90146615414,181259.56033333248
2020-05-07,281015.64288170805,196710.9500171956
2020-05-08,286330.1821121156,196710.9500171956
2020-05-11,283248.58762722334,196710.9500171956
2020-05-12,278872.3052517654,196710.9500171956
2020-05-13,273760.55978070776,196710.9500171956
2020-05-14,274786.9552701753,196710.9500171956
2020-05-15,273554.79582676775,196710.9500171956
2020-05-18,284243.208839873,196710.9500171956
2020-05-19,282103.4228309993,196710.9500171956
2020-05-20,284582.43228013284,196710.9500171956
2020-05-21,287762.93841287977,196710.9500171956
2020-05-22,286546.2202301691,196710.9500171956
2020-05-26,297935.8265796142,196710.9500171956
2020-05-27,303720.66957266943,196710.9500171956
2020-05-28,297984.34901874536,196710.9500171956
2020-05-29,295050.6575415165,196710.9500171956
2020-06-01,300758.4461598139,196710.9500171956
2020-06-02,302015.0634701706,196710.9500171956
2020-06-03,311080.9707267357,196710.9500171956
2020-06-04,328369.47309410636,196710.9500171956
2020-06-05,342794.49888831365,196710.9500171956
2020-06-08,362556.7091921437,181278.35459607182
2020-06-09,350179.7600925359,181278.35459607182
2020-06-10,336514.7525461156,181278.35459607182
2020-06-11,318116.0582063314,181278.35459607182
2020-06-12,328425.7197340659,181278.35459607182
2020-06-15,329610.4391485345,181278.35459607182
2020-06-16,333842.5148556576,181278.35459607182
2020-06-17,326542.0654817686,181278.35459607182
2020-06-18,326727.29506674677,181278.35459607182
2020-06-19,323669.6474100521,181278.35459607182
2020-06-22,321375.1831441421,181278.35459607182
2020-06-23,323252.0199351373,181278.35459607182
2020-06-24,312487.9227036305,181278.35459607182
2020-06-25,316098.6838211342,181278.35459607182
2020-06-26,308799.8857368481,181278.35459607182
2020-06-29,311322.44217700936,181278.35459607182
2020-06-30,312866.64265514736,181278.35459607182
2020-07-01,310594.35204230266,181278.35459607182
2020-07-02,312250.9731299183,181278.35459607182
2020-07-06,314150.34761317086,181278.35459607182
2020-07-07,307987.77331952227,215591.44132366558
2020-07-08,311034.7848103629,215591.44132366558
2020-07-09,312807.85567109415,215591.44132366558
2020-07-10,311922.04165371327,215591.44132366558
2020-07-13,304064.960029229,215591.44132366558
2020-07-14,304907.0628115589,215591.44132366558
2020-07-15,303923.61131934164,215591.44132366558
2020-07-16,302749.3927745661,215591.44132366558
2020-07-17,305709.3622184279,215591.44132366558
2020-07-20,310469.7629635994,215591.44132366558
2020-07-21,309465.3591877743,215591.44132366558
2020-07-22,309475.3513825653,215591.44132366558
2020-07-23,306395.8446794475,215591.44132366558
2020-07-24,304646.309976345,215591.44132366558
2020-07-27,307636.18859652744,215591.44132366558
2020-07-28,307093.2723371571,215591.44132366558
2020-07-29,311347.47709005227,215591.44132366558
2020-07-30,314350.91082793404,215591.44132366558
2020-07-31,316863.269648408,215591.44132366558
2020-08-03,320614.192484516,215591.44132366558
2020-08-04,320670.24052754627,215591.44132366558
2020-08-05,321117.83998722734,215591.44132366558
2020-08-06,316515.8126988386,215591.44132366558
2020-08-07,311659.6456406056,62331.92912812112
2020-08-10,322320.30152831133,62331.92912812112
2020-08-11,325954.797287278,62331.92912812112
2020-08-12,324497.02368011454,62331.92912812112
2020-08-13,319531.8625884785,62331.92912812112
2020-08-14,321904.8462938081,62331.92912812112
2020-08-17,319184.6842499686,62331.92912812112
2020-08-18,312626.96692486166,62331.92912812112
2020-08-19,314842.67927116033,62331.92912812112
2020-08-20,311308.9127297463,62331.92912812112
2020-08-21,306086.4668875106,62331.92912812112
2020-08-24,314511.0334050503,62331.92912812112
2020-08-25,319953.71505828924,62331.92912812112
2020-08-26,314388.2855332258,62331.92912812112
2020-08-27,319394.17832933203,62331.92912812112
2020-08-28,327382.0904113128,62331.92912812112
2020-08-31,319620.4555009164,62331.92912812112
2020-09-01,318021.9308867052,62331.92912812112
2020-09-02,323999.9195250072,62331.92912812112
2020-09-03,322703.7122263656,62331.92912812112
2020-09-04,328579.10174311424,62331.92912812112
2020-09-08,329830.0551129003,65966.01102258006
2020-09-09,327833.1459445569,65966.01102258006
2020-09-10,328748.62716466316,65966.01102258006
2020-09-11,331868.93331261235,65966.01102258006
2020-09-14,345236.2751972458,65966.01102258006
2020-09-15,345298.88022715086,65966.01102258006
2020-09-16,355307.2474344946,65966.01102258006
2020-09-17,351714.58936858695,65966.01102258006
2020-09-18,345543.0080450897,65966.01102258006
2020-09-21,333892.8079867346,65966.01102258006
2020-09-22,341780.4097761163,65966.01102258006
2020-09-23,339382.78731199563,65966.01102258006
2020-09-24,335675.90133983555,65966.01102258006
2020-09-25,339835.6890973158,65966.01102258006
2020-09-28,347601.5789688816,65966.01102258006
2020-09-29,339478.7068689642,65966.01102258006
2020-09-30,341942.60849965643,65966.01102258006
2020-10-01,351224.4139598917,65966.01102258006
2020-10-02,354604.06775703287,65966.01102258006
2020-10-05,360109.4387564822,65966.01102258006
2020-10-06,354072.3964657104,65966.01102258006
2020-10-07,362371.4441782521,126830.00546238817
2020-10-08,370326.1339465172,126830.00546238817
2020-10-09,366657.10060179373,126830.00546238817
2020-10-12,368171.72303885507,126830.00546238817
2020-10-13,364712.03203822114,126830.00546238817
2020-10-14,364697.4765390736,126830.00546238817
2020-10-15,366904.77100813884,126830.00546238817
2020-10-16,360073.84633844113,126830.00546238817
2020-10-19,355669.3050088316,126830.00546238817
2020-10-20,359628.3148177095,126830.00546238817
2020-10-21,351583.9390760635,126830.00546238817
2020-10-22,359224.6648499134,126830.00546238817
2020-10-23,359097.1394221724,126830.00546238817
2020-10-26,347836.6153002727,126830.00546238817
2020-10-27,344717.30323832587,126830.00546238817
2020-10-28,337970.0608013236,126830.00546238817
2020-10-29,342192.41783303156,126830.00546238817
2020-10-30,344712.3778765842,126830.00546238817
2020-11-02,349595.8365965644,126830.00546238817
2020-11-03,355120.48650161776,126830.00546238817
2020-11-04,352044.89288251876,126830.00546238817
2020-11-05,362655.3421016092,126830.00546238817
2020-11-06,355711.74895045516,126830.00546238817
2020-11-09,387691.3081238357,193845.6540619179
2020-11-10,385194.77947242535,193845.6540619179
2020-11-11,382472.81758158206,193845.6540619179
2020-11-12,377970.94457776664,193845.6540619179
2020-11-13,387212.2442375452,193845.6540619179
2020-11-16,399834.02556680713,193845.6540619179
2020-11-17,399385.23910005705,193845.6540619179
2020-11-18,398132.57244327245,193845.6540619179
2020-11-19,399912.75714071793,193845.6540619179
2020-11-20,397861.9652663022,193845.6540619179
2020-11-23,411245.4877759296,193845.6540619179
2020-11-24,427929.0941449376,193845.6540619179
2020-11-25,424386.57307988073,193845.6540619179
2020-11-27,425619.54123615543,193845.6540619179
2020-11-30,415428.8969342933,193845.6540619179
2020-12-01,418531.91842413705,193845.6540619179
2020-12-02,425141.5818153563,193845.6540619179
2020-12-03,434843.36288760364,193845.6540619179
2020-12-04,447008.46226769994,193845.6540619179
2020-12-07,444333.9048177339,222166.95240886687
2020-12-08,449035.1017634597,222166.95240886687
2020-12-09,450328.33895022125,222166.95240886687
2020-12-10,456135.67547359527,222166.95240886687
2020-12-11,449026.6937698048,222166.95240886687
2020-12-14,442729.38585121394,222166.95240886687
2020-12-15,447627.8769805752,222166.95240886687
2020-12-16,445880.68984605896,222166.95240886687
2020-12-17,445146.7525830465,222166.95240886687
2020-12-18,440873.1592838323,222166.95240886687
2020-12-21,436039.420675635,222166.95240886687
2020-12-22,432495.6086774508,222166.95240886687
2020-12-23,439781.99301855074,222166.95240886687
2020-12-24,437525.20726698433,222166.95240886687
2020-12-28,438947.45998923335,222166.95240886687
2020-12-29,436064.38431089476,222166.95240886687
2020-12-30,441783.76442922757,222166.95240886687
2020-12-31,439568.9388506905,222166.95240886687
2021-01-04,437683.4523382022,222166.95240886687
2021-01-05,447495.08636510046,222166.95240886687
2021-01-06,449650.096551352,222166.95240886687
2021-01-07,454072.3393548135,158925.31877418468
2021-01-08,450637.2959170801,158925.31877418468
2021-01-11,449750.5132583948,158925.31877418468
2021-01-12,455540.3979001659,158925.31877418468
2021-01-13,457461.9311596725,158925.31877418468
2021-01-14,466719.01484108984,158925.31877418468
2021-01-15,462766.3940214119,158925.31877418468
2021-01-19,464445.47775786236,158925.31877418468
2021-01-20,471006.8064681296,158925.31877418468
2021-01-21,465304.04951313307,158925.31877418468
2021-01-22,468012.80444199266,158925.31877418468
2021-01-25,467311.61663078965,158925.31877418468
2021-01-26,468184.3611906602,158925.31877418468
2021-01-27,469837.8067131416,158925.31877418468
2021-01-28,473975.98046425934,158925.31877418468
2021-01-29,462700.1409134983,158925.31877418468
2021-02-01,462255.419762795,158925.31877418468
2021-02-02,462811.8820214798,158925.31877418468
2021-02-03,470191.98553696246,158925.31877418468
2021-02-04,470291.86531371536,158925.31877418468
2021-02-05,470252.7098120963,158925.31877418468
2021-02-08,478481.93760005286,167468.6781600184
2021-02-09,469668.12646526186,167468.6781600184
2021-02-10,477267.3136105661,167468.6781600184
2021-02-11,473853.9713218679,167468.6781600184
2021-02-12,477424.96205895615,167468.6781600184
2021-02-16,492251.7410566585,167468.6781600184
2021-02-17,492670.4092355121,167468.6781600184
2021-02-18,480239.93043180084,167468.6781600184
2021-02-19,489870.3093268743,167468.6781600184
2021-02-22,505704.70847838384,167468.6781600184
2021-02-23,505813.5317768352,167468.6781600184
2021-02-24,524737.6442742215,167468.6781600184
2021-02-25,518063.32247194956,167468.6781600184
2021-02-26,516902.6461039225,167468.6781600184
2021-03-01,523939.98042504024,167468.6781600184
2021-03-02,526312.5268503611,167468.6781600184
2021-03-03,536993.1542273687,167468.6781600184
2021-03-04,543160.4724116764,167468.6781600184
2021-03-05,556704.585005888,167468.6781600184
2021-03-08,565719.3068520187,198001.75739820645
2021-03-09,556243.9168017653,198001.75739820645
2021-03-10,565367.3937553875,198001.75739820645
2021-03-11,576288.528680703,198001.75739820645
2021-03-12,580583.0906921655,198001.75739820645
2021-03-15,580518.5595054445,198001.75739820645
2021-03-16,570709.7733738427,198001.75739820645
2021-03-17,568869.9148155708,198001.75739820645
2021-03-18,550056.0198828446,198001.75739820645
2021-03-19,556304.5182338166,198001.75739820645
2021-03-22,556532.8549216299,198001.75739820645
2021-03-23,540426.3874238522,198001.75739820645
2021-03-24,522519.83109253034,198001.75739820645
2021-03-25,520004.11106416467,198001.75739820645
2021-03-26,509369.53021452157,198001.75739820645
2021-03-29,498773.46333588695,198001.75739820645
2021-03-30,502277.4576642028,198001.75739820645
2021-03-31,502465.2332622396,198001.75739820645
2021-04-01,520564.462317636,198001.75739820645
2021-04-05,508847.0905323582,198001.75739820645
2021-04-06,513097.6088035229,198001.75739820645
2021-04-07,511260.5494526827,178941.19230843888
2021-04-08,517746.7861147094,178941.19230843888
2021-04-09,519606.4406326122,178941.19230843888
2021-04-12,521072.9185116805,178941.19230843888
2021-04-13,535823.5724567365,178941.19230843888
2021-04-14,538081.6600605948,178941.19230843888
2021-04-15,543377.5844464367,178941.19230843888
2021-04-16,540677.8480817949,178941.19230843888
2021-04-19,530012.7681953597,178941.19230843888
2021-04-20,520610.0634483148,178941.19230843888
2021-04-21,531221.937952612,178941.19230843888
2021-04-22,530274.4625089943,178941.19230843888
2021-04-23,540917.4979591132,178941.19230843888
2021-04-26,547820.605339145,178941.19230843888
2021-04-27,548910.5056596104,178941.19230843888
2021-04-28,546671.7354365962,178941.19230843888
2021-04-29,540246.5918173472,178941.19230843888
2021-04-30,535911.399992849,178941.19230843888
2021-05-03,531689.4129679875,178941.19230843888
2021-05-04,520070.61614751833,178941.19230843888
2021-05-05,512730.9195494832,178941.19230843888
2021-05-06,505622.64102927595,178941.19230843888
2021-05-07,513219.5637186528,51321.956371865206
2021-05-10,504409.2956417486,51321.956371865206
2021-05-11,511916.72476323845,51321.956371865206
2021-05-12,500509.9214139183,51321.956371865206
2021-05-13,496296.6762138495,51321.956371865206
2021-05-14,519278.5647301535,51321.956371865206
2021-05-17,522610.4987889529,51321.956371865206
2021-05-18,531188.9445019709,51321.956371865206
2021-05-19,527228.3093649913,51321.956371865206
2021-05-20,541667.3142358244,51321.956371865206
2021-05-21,540848.21034024,51321.956371865206
2021-05-24,547768.83861812,51321.956371865206
2021-05-25,546936.5702047418,51321.956371865206
2021-05-26,558778.8697338573,51321.956371865206
2021-05-27,561987.6649086071,51321.956371865206
2021-05-28,560872.6067293686,51321.956371865206
2021-06-01,561298.2957697178,51321.956371865206
2021-06-02,564796.9969108115,51321.956371865206
2021-06-03,560436.1235244123,51321.956371865206
2021-06-04,579924.6216405372,51321.956371865206
2021-06-07,583070.8423564923,58307.084235649265
2021-06-08,580401.9651756601,58307.084235649265
2021-06-09,582873.6095692846,58307.084235649265
2021-06-10,586711.0728367982,58307.084235649265
2021-06-11,590182.3988158166,58307.084235649265
2021-06-14,590580.3148375234,58307.084235649265
2021-06-15,577957.0564566326,58307.084235649265
2021-06-16,576935.5516590109,58307.084235649265
2021-06-17,577831.2238782542,58307.084235649265
2021-06-18,577672.9017348117,58307.084235649265
2021-06-21,581417.1554580949,58307.084235649265
2021-06-22,591571.5094207148,58307.084235649265
2021-06-23,590806.3994160775,58307.084235649265
2021-06-24,591451.4695586378,58307.084235649265
2021-06-25,595178.8121652687,58307.084235649265
2021-06-28,613569.6714792813,58307.084235649265
2021-06-29,621443.2040236705,58307.084235649265
2021-06-30,622976.2673383572,58307.084235649265
2021-07-01,618996.9989159747,58307.084235649265
2021-07-02,616098.9000045235,58307.084235649265
2021-07-06,615276.4806552453,58307.084235649265
2021-07-07,607130.3399626536,121426.06799253066
2021-07-08,604702.7414587449,121426.06799253066
2021-07-09,623574.9113723711,121426.06799253066
2021-07-12,624077.0508173151,121426.06799253066
2021-07-13,616949.1059283124,121426.06799253066
2021-07-14,597807.5637259786,121426.06799253066
2021-07-15,587564.4226672726,121426.06799253066
2021-07-16,576338.5176782191,121426.06799253066
2021-07-19,564346.5686683652,121426.06799253066
2021-07-20,573623.5877161112,121426.06799253066
2021-07-21,588293.0849200498,121426.06799253066
2021-07-22,587350.7991058097,121426.06799253066
2021-07-23,583020.1316108251,121426.06799253066
2021-07-26,595332.6914943382,121426.06799253066
2021-07-27,586042.5511725354,121426.06799253066
2021-07-28,596785.8414725699,121426.06799253066
2021-07-29,597585.431847867,121426.06799253066
2021-07-30,589053.5821055364,121426.06799253066
2021-08-02,583057.4334614268,121426.06799253066
2021-08-03,589287.5657016021,121426.06799253066
2021-08-04,571625.4382973488,121426.06799253066
2021-08-05,587624.933246086,121426.06799253066
2021-08-06,592626.401800818,121426.06799253066
2021-08-09,586381.8083747393,117276.36167494788
2021-08-10,583596.4638115554,117276.36167494788
2021-08-11,562683.9567659779,117276.36167494788
2021-08-12,574701.0096232572,117276.36167494788
2021-08-13,572196.5543204854,117276.36167494788
2021-08-16,564945.1871715051,117276.36167494788
2021-08-17,565186.603300176,117276.36167494788
2021-08-18,571095.374358483,117276.36167494788
2021-08-19,561000.9074714528,117276.36167494788
2021-08-20,563368.7248195126,117276.36167494788
2021-08-23,576933.0283107843,117276.36167494788
2021-08-24,575536.1709494867,117276.36167494788
2021-08-25,573070.7078528594,117276.36167494788
2021-08-26,571538.3390687826,117276.36167494788
2021-08-27,576175.2566469518,117276.36167494788
2021-08-30,572496.052378916,117276.36167494788
2021-08-31,576834.9794490552,117276.36167494788
2021-09-01,583386.8738420724,117276.36167494788
2021-09-02,587783.2395750913,117276.36167494788
2021-09-03,592787.9429788968,117276.36167494788
2021-09-07,598276.7905264549,119655.35810529109
2021-09-08,587428.7025462268,119655.35810529109
2021-09-09,590316.1653018659,119655.35810529109
2021-09-10,591082.9306287708,119655.35810529109
2021-09-13,596681.3104630808,119655.35810529109
2021-09-14,593930.9185436423,119655.35810529109
2021-09-15,607134.4923011864,119655.35810529109
2021-09-16,610596.1795855584,119655.35810529109
2021-09-17,609598.4517630058,119655.35810529109
2021-09-20,585971.7219486742,119655.35810529109
2021-09-21,586894.7062523104,119655.35810529109
2021-09-22,596637.5833909109,119655.35810529109
2021-09-23,609302.0573476973,119655.35810529109
2021-09-24,608459.8221541536,119655.35810529109
2021-09-27,608592.39447363,119655.35810529109
2021-09-28,591421.2717727488,119655.35810529109
2021-09-29,583938.8219207734,119655.35810529109
2021-09-30,585902.8063389173,119655.35810529109
2021-10-01,595302.3117411189,119655.35810529109
2021-10-04,582708.6763718253,119655.35810529109
2021-10-05,586422.9050293906,119655.35810529109
2021-10-06,586543.5220568054,119655.35810529109
2021-10-07,596190.0338483974,119238.00676967949
2021-10-08,593277.7742712817,119238.00676967949
2021-10-11,592102.4538910303,119238.00676967949
2021-10-12,600385.0256440169,119238.00676967949
2021-10-13,609554.339887679,119238.00676967949
2021-10-14,619910.7534207031,119238.00676967949
2021-10-15,618710.2232951835,119238.00676967949
2021-10-18,623320.2863974072,119238.00676967949
2021-10-19,622105.5925216352,119238.00676967949
2021-10-20,612425.4908143972,119238.00676967949
2021-10-21,620751.0599470793,119238.00676967949
2021-10-22,615635.2166086899,119238.00676967949
2021-10-25,622250.032400087,119238.00676967949
2021-10-26,620890.4393382238,119238.00676967949
2021-10-27,608427.8811436839,119238.00676967949
2021-10-28,616859.5771873859,119238.00676967949
2021-10-29,624976.8711967001,119238.00676967949
2021-11-01,627319.4563735479,119238.00676967949
2021-11-02,630342.2456732378,119238.00676967949
2021-11-03,629558.7881336132,119238.00676967949
2021-11-04,604226.281909342,119238.00676967949
2021-11-05,586728.541781371,119238.00676967949
2021-11-08,591533.9811068316,207036.89338739112
2021-11-09,581342.3961048003,207036.89338739112
2021-11-10,573758.2227745964,207036.89338739112
2021-11-11,571851.8098403958,207036.89338739112
2021-11-12,574441.2246226119,207036.89338739112
2021-11-15,573834.5485548015,207036.89338739112
2021-11-16,575524.6632085666,207036.89338739112
2021-11-17,571897.8682518189,207036.89338739112
2021-11-18,572816.4484502731,207036.89338739112
2021-11-19,576988.0245564969,207036.89338739112
2021-11-22,571624.792284686,207036.89338739112
2021-11-23,558749.9467908733,207036.89338739112
2021-11-24,563255.5103033272,207036.89338739112
2021-11-26,557513.0559589013,207036.89338739112
2021-11-29,564417.1956409612,207036.89338739112
2021-11-30,559903.6427211614,207036.89338739112
2021-12-01,543733.061707777,207036.89338739112
2021-12-02,542956.7057138736,207036.89338739112
2021-12-03,528057.7287945299,207036.89338739112
2021-12-06,529961.606635048,207036.89338739112
2021-12-07,542438.9470404658,108487.78940809314
2021-12-08,566146.2446110024,108487.78940809314
2021-12-09,550469.9161745416,108487.78940809314
2021-12-10,550505.7504760198,108487.78940809314
2021-12-13,530123.8932539235,108487.78940809314
2021-12-14,522776.58229485014,108487.78940809314
2021-12-15,514914.6487094434,108487.78940809314
2021-12-16,516819.07554723555,108487.78940809314
2021-12-17,522391.9897803853,108487.78940809314
2021-12-20,513864.01812145254,108487.78940809314
2021-12-21,527942.5547286086,108487.78940809314
2021-12-22,527557.7042253475,108487.78940809314
2021-12-23,534636.1012455289,108487.78940809314
2021-12-27,534100.4211097367,108487.78940809314
2021-12-28,533669.8827443498,108487.78940809314
2021-12-29,527029.8681448904,108487.78940809314
2021-12-30,533461.0724488174,108487.78940809314
2021-12-31,528070.9296497556,108487.78940809314
2022-01-03,549004.2302857538,108487.78940809314
2022-01-04,554009.9537471604,108487.78940809314
2022-01-05,536422.0827171361,108487.78940809314
2022-01-06,538546.9826283561,108487.78940809314
2022-01-07,547519.8260105462,109503.96520210919
2022-01-10,546427.745029739,109503.96520210919
2022-01-11,562437.967692292,109503.96520210919
2022-01-12,560134.0668930503,109503.96520210919
2022-01-13,536011.6161137456,109503.96520210919
2022-01-14,542317.9496682134,109503.96520210919
2022-01-18,526368.662695304,109503.96520210919
2022-01-19,520378.3542593209,109503.96520210919
2022-01-20,517732.1619656194,109503.96520210919
2022-01-21,492273.89399929345,109503.96520210919
2022-01-24,498186.7536465687,109503.96520210919
2022-01-25,485935.6060183811,109503.96520210919
2022-01-26,472770.10793030204,109503.96520210919
2022-01-27,464115.1882925347,109503.96520210919
2022-01-28,476455.4761067856,109503.96520210919
2022-01-31,500418.41650120914,109503.96520210919
2022-02-01,510552.6203694486,109503.96520210919
2022-02-02,489321.4629717845,109503.96520210919
2022-02-03,454383.1195558255,109503.96520210919
2022-02-04,498935.9373163964,109503.96520210919
2022-02-07,497482.54891957034,49748.254891956996
2022-02-08,503005.31647838466,49748.254891956996
2022-02-09,530861.1999272255,49748.254891956996
2022-02-10,522836.3759678548,49748.254891956996
2022-02-11,511540.15436602454,49748.254891956996
2022-02-14,503344.52436057915,49748.254891956996
2022-02-15,528839.4466002928,49748.254891956996
2022-02-16,490979.2301885125,49748.254891956996
2022-02-17,464310.9866840629,49748.254891956996
2022-02-18,445232.85499764787,49748.254891956996
2022-02-22,435535.84872212284,49748.254891956996
2022-02-23,419738.45665340155,49748.254891956996
2022-02-24,460269.6838341953,49748.254891956996
2022-02-25,469835.8102364087,49748.254891956996
2022-02-28,482352.58868297003,49748.254891956996
