date,value,cash,stocks_value
2016-12-02,97536.51081408562,55420.594673750034,42115.91614033558
2016-12-05,98144.73328910604,55420.594673750034,42724.138615356
2016-12-06,98468.46343553456,55420.594673750034,43047.868761784535
2016-12-07,99197.25001252088,28468.815368916206,70728.43464360468
2016-12-08,100040.27648289053,28468.815368916206,71571.46111397434
2016-12-09,99853.28973127069,28468.815368916206,71384.47436235448
2016-12-12,99466.15121051818,28468.815368916206,70997.33584160198
2016-12-13,99686.31117800667,28468.815368916206,71217.49580909045
2016-12-14,98874.8792792146,28468.815368916206,70406.06391029838
2016-12-15,98563.72983354938,28468.815368916206,70094.91446463318
2016-12-16,98645.76327486159,28468.815368916206,70176.94790594539
2016-12-19,99177.7532444929,28468.815368916206,70708.93787557668
2016-12-20,99568.90242770329,28468.815368916206,71100.08705878709
2016-12-21,99525.21259567936,28468.815368916206,71056.39722676316
2016-12-22,98978.72883034524,28468.815368916206,70509.91346142902
2016-12-23,99394.54680839533,28468.815368916206,70925.73143947913
2016-12-27,99876.26282648995,28468.815368916206,71407.44745757375
2016-12-28,98643.50453425068,28468.815368916206,70174.68916533448
2016-12-29,98500.1902782906,28468.815368916206,70031.37490937438
2016-12-30,98800.46473805382,28468.815368916206,70331.64936913761
2017-01-03,99968.44554243388,28468.815368916206,71499.63017351768
2017-01-04,101576.31771336435,28468.815368916206,73107.50234444815
2017-01-05,101566.90727522655,28468.815368916206,73098.09190631034
2017-01-06,101553.45455590624,28468.815368916206,73084.63918699003
2017-01-09,100940.87039680008,14562.57276305918,86378.2976337409
2017-01-10,101235.44083994877,14562.57276305918,86672.8680768896
2017-01-11,101605.08709157608,14562.57276305918,87042.5143285169
2017-01-12,101136.19083188567,14562.57276305918,86573.6180688265
2017-01-13,100864.17704547007,14562.57276305918,86301.6042824109
2017-01-17,100705.92515179687,14562.57276305918,86143.3523887377
2017-01-18,101263.20330235737,14562.57276305918,86700.6305392982
2017-01-19,100491.15310937297,14562.57276305918,85928.5803463138
2017-01-20,100275.31649010614,14562.57276305918,85712.74372704697
2017-01-23,100356.2866014175,14562.57276305918,85793.71383835831
2017-01-24,101165.60449055699,14562.57276305918,86603.03172749782
2017-01-25,102257.38810283047,14562.57276305918,87694.81533977129
2017-01-26,101130.4874051786,14562.57276305918,86567.91464211943
2017-01-27,101445.69012760246,14562.57276305918,86883.11736454329
2017-01-30,100843.71016664215,14562.57276305918,86281.13740358298
2017-01-31,101257.48903619507,14562.57276305918,86694.91627313588
2017-02-01,101063.90742750675,14562.57276305918,86501.33466444757
2017-02-02,102936.36199103756,14562.57276305918,88373.78922797837
2017-02-03,104399.02966731234,14562.57276305918,89836.45690425315
2017-02-06,104054.63573744457,14562.57276305918,89492.0629743854
2017-02-07,104173.17082669292,15028.891410970034,89144.27941572288
2017-02-08,104424.21107446021,15028.891410970034,89395.31966349017
2017-02-09,104877.50240295773,15028.891410970034,89848.61099198769
2017-02-10,105099.27875313774,15028.891410970034,90070.38734216771
2017-02-13,105274.15296077792,15028.891410970034,90245.26154980788
2017-02-14,105391.93012749238,15028.891410970034,90363.03871652235
2017-02-15,107380.61279610998,15028.891410970034,92351.72138513996
2017-02-16,107517.96579915131,15028.891410970034,92489.07438818127
2017-02-17,108254.73845390446,15028.891410970034,93225.84704293442
2017-02-21,108716.48215288896,15028.891410970034,93687.59074191892
2017-02-22,109164.12472705333,15028.891410970034,94135.2333160833
2017-02-23,109633.68900757658,15028.891410970034,94604.79759660654
2017-02-24,109611.34363168365,15028.891410970034,94582.45222071362
2017-02-27,109854.13517903563,15028.891410970034,94825.24376806559
2017-02-28,110056.82884577973,15028.891410970034,95027.9374348097
2017-03-01,111190.14261211659,15028.891410970034,96161.25120114656
2017-03-02,110132.22678392442,15028.891410970034,95103.33537295437
2017-03-03,110933.8177687327,15028.891410970034,95904.92635776266
2017-03-06,110332.87143626256,15028.891410970034,95303.98002529252
2017-03-07,109444.66167163226,5373.365352078043,104071.29631955421
2017-03-08,109009.03335728624,5373.365352078043,103635.66800520821
2017-03-09,108705.31780728334,5373.365352078043,103331.95245520529
2017-03-10,109058.49777018712,5373.365352078043,103685.13241810909
2017-03-13,109568.37389276372,5373.365352078043,104195.00854068568
2017-03-14,109540.59847608345,5373.365352078043,104167.23312400542
2017-03-15,111056.90662822634,5373.365352078043,105683.54127614829
2017-03-16,110961.70198932322,5373.365352078043,105588.33663724517
2017-03-17,110939.26645904154,5373.365352078043,105565.90110696349
2017-03-20,110833.43874022661,5373.365352078043,105460.07338814856
2017-03-21,109854.36541406208,5373.365352078043,104481.00006198403
2017-03-22,110139.4015731581,5373.365352078043,104766.03622108007
2017-03-23,110331.47977037332,5373.365352078043,104958.11441829527
2017-03-24,110059.62685502891,5373.365352078043,104686.26150295087
2017-03-27,109810.92029088209,5373.365352078043,104437.55493880404
2017-03-28,110273.16570392228,5373.365352078043,104899.80035184423
2017-03-29,109924.67062637149,5373.365352078043,104551.30527429345
2017-03-30,110111.61007483987,5373.365352078043,104738.24472276182
2017-03-31,110106.57009427581,5373.365352078043,104733.20474219776
2017-04-03,109882.16215343555,5373.365352078043,104508.7968013575
2017-04-04,109603.82449384898,5373.365352078043,104230.45914177093
2017-04-05,109045.90761604742,5373.365352078043,103672.54226396937
2017-04-06,109181.5603038918,5373.365352078043,103808.19495181376
2017-04-07,108901.03890742504,5346.67529994416,103554.36360748089
2017-04-10,108555.2242801218,5346.67529994416,103208.54898017764
2017-04-11,108304.11576186214,5346.67529994416,102957.44046191798
2017-04-12,107731.26429495489,5346.67529994416,102384.58899501074
2017-04-13,107454.2993411932,5346.67529994416,102107.62404124903
2017-04-17,108645.82751741211,5346.67529994416,103299.15221746796
2017-04-18,108370.4674529735,5346.67529994416,103023.79215302935
2017-04-19,108847.44972519326,5346.67529994416,103500.77442524911
2017-04-20,109831.46250720162,5346.67529994416,104484.78720725747
2017-04-21,109581.03689948595,5346.67529994416,104234.3615995418
2017-04-24,110925.22758859835,5346.67529994416,105578.5522886542
2017-04-25,111550.75179025967,5346.67529994416,106204.07649031552
2017-04-26,111293.50249897735,5346.67529994416,105946.8271990332
2017-04-27,111948.033924766,5346.67529994416,106601.35862482185
2017-04-28,113896.74357867715,5346.67529994416,108550.068278733
2017-05-01,113755.68025458863,5346.67529994416,108409.00495464446
2017-05-02,114084.36225866567,5346.67529994416,108737.68695872152
2017-05-03,113676.8784148444,5346.67529994416,108330.20311490023
2017-05-04,116712.34317049518,5346.67529994416,111365.66787055103
2017-05-05,116808.8991146445,5346.67529994416,111462.22381470034
2017-05-08,116204.59012964611,5705.255138240478,110499.33499140563
2017-05-09,115924.11785769051,5705.255138240478,110218.86271945003
2017-05-10,116456.40807952892,5705.255138240478,110751.15294128844
2017-05-11,116520.21386502293,5705.255138240478,110814.95872678245
2017-05-12,116187.47047759271,5705.255138240478,110482.21533935223
2017-05-15,116899.30309734099,5705.255138240478,111194.04795910051
2017-05-16,117445.17131363484,5705.255138240478,111739.91617539436
2017-05-17,116505.04876679428,5705.255138240478,110799.7936285538
2017-05-18,116315.2610417992,5705.255138240478,110610.00590355872
2017-05-19,116865.32362083181,5705.255138240478,111160.06848259133
2017-05-22,119242.78028481053,5705.255138240478,113537.52514657006
2017-05-23,121589.3096760722,5705.255138240478,115884.05453783172
2017-05-24,122532.1887648361,5705.255138240478,116826.93362659562
2017-05-25,122368.87164477161,5705.255138240478,116663.61650653114
2017-05-26,122129.90978092105,5705.255138240478,116424.65464268057
2017-05-30,121680.00557796663,5705.255138240478,115974.75043972615
2017-05-31,121815.04799028729,5705.255138240478,116109.79285204681
2017-06-01,122911.12628583949,5705.255138240478,117205.87114759901
2017-06-02,123248.74215232437,5705.255138240478,117543.48701408389
2017-06-05,122786.6233492573,5705.255138240478,117081.36821101682
2017-06-06,122105.26839517715,5705.255138240478,116400.01325693667
2017-06-07,122028.55885537609,5991.192444678636,116037.36641069746
2017-06-08,121446.65596865606,5991.192444678636,115455.46352397744
2017-06-09,120353.01495067432,5991.192444678636,114361.82250599567
2017-06-12,119348.96195138426,5991.192444678636,113357.76950670563
2017-06-13,120322.86080392601,5991.192444678636,114331.66835924739
2017-06-14,120305.36479698907,5991.192444678636,114314.17235231043
2017-06-15,120192.71210546131,5991.192444678636,114201.51966078268
2017-06-16,120035.35642153467,5991.192444678636,114044.16397685603
2017-06-19,121412.01880685345,5991.192444678636,115420.82636217482
2017-06-20,120753.09060282214,5991.192444678636,114761.89815814351
2017-06-21,119992.68021799994,5991.192444678636,114001.4877733213
2017-06-22,119387.3691923501,5991.192444678636,113396.17674767147
2017-06-23,119815.58433520471,5991.192444678636,113824.39189052608
2017-06-26,119571.9068777868,5991.192444678636,113580.71443310817
2017-06-27,118918.6413706542,5991.192444678636,112927.44892597556
2017-06-28,120151.8357201459,5991.192444678636,114160.64327546727
2017-06-29,118917.70871446343,5991.192444678636,112926.51626978478
2017-06-30,119187.54094691921,5991.192444678636,113196.34850224058
2017-07-03,119501.85108377904,5991.192444678636,113510.65863910041
2017-07-05,119987.31741014862,5991.192444678636,113996.12496547
2017-07-06,118913.87312369069,5991.192444678636,112922.68067901206
2017-07-07,119769.42684487341,5880.276649558138,113889.15019531528
2017-07-10,119169.69165814307,5880.276649558138,113289.41500858494
2017-07-11,118727.84874939386,5880.276649558138,112847.57209983573
2017-07-12,119501.03143043217,5880.276649558138,113620.75478087402
2017-07-13,120061.66611704801,5880.276649558138,114181.38946748988
2017-07-14,120451.35110678611,5880.276649558138,114571.07445722798
2017-07-17,120422.1258344187,5880.276649558138,114541.84918486055
2017-07-18,120018.80681735306,5880.276649558138,114138.53016779492
2017-07-19,121030.42907271968,5880.276649558138,115150.15242316155
2017-07-20,121296.1225514317,5880.276649558138,115415.84590187357
2017-07-21,121237.42021810671,5880.276649558138,115357.14356854858
2017-07-24,121360.10475892562,5880.276649558138,115479.82810936747
2017-07-25,121420.50365254394,5880.276649558138,115540.2270029858
2017-07-26,121270.73252964116,5880.276649558138,115390.45588008301
2017-07-27,121574.77431306438,5880.276649558138,115694.49766350623
2017-07-28,122401.63522270077,5880.276649558138,116521.35857314264
2017-07-31,121117.6030385785,5880.276649558138,115237.32638902037
2017-08-01,120752.0145261815,5880.276649558138,114871.73787662337
2017-08-02,120540.25606192547,5880.276649558138,114659.97941236732
2017-08-03,120215.93962553135,5880.276649558138,114335.6629759732
2017-08-04,120667.67871782975,5880.276649558138,114787.40206827161
2017-08-07,120381.05997357305,5910.305782196832,114470.75419137621
2017-08-08,120072.09622854664,5910.305782196832,114161.7904463498
2017-08-09,119426.82876869876,5910.305782196832,113516.52298650194
2017-08-10,119685.49429368076,5910.305782196832,113775.18851148394
2017-08-11,120039.56666804431,5910.305782196832,114129.26088584749
2017-08-14,122384.15236352108,5910.305782196832,116473.84658132425
2017-08-15,122408.6681151186,5910.305782196832,116498.36233292178
2017-08-16,123313.97734177031,5910.305782196832,117403.67155957347
2017-08-17,122889.11746320446,5910.305782196832,116978.81168100762
2017-08-18,122438.75326389639,5910.305782196832,116528.44748169955
2017-08-21,122197.05396750936,5910.305782196832,116286.74818531252
2017-08-22,122023.69250954041,5910.305782196832,116113.38672734358
2017-08-23,121792.36147469291,5910.305782196832,115882.05569249607
2017-08-24,120676.65944275874,5910.305782196832,114766.3536605619
2017-08-25,121387.086340826,5910.305782196832,115476.78055862917
2017-08-28,120590.96836962717,5910.305782196832,114680.66258743033
2017-08-29,120720.3418591008,5910.305782196832,114810.03607690395
2017-08-30,122478.11327768586,5910.305782196832,116567.80749548902
2017-08-31,122812.1766234932,5910.305782196832,116901.87084129636
2017-09-01,123312.89442533642,5910.305782196832,117402.58864313958
2017-09-05,122294.72281939082,5910.305782196832,116384.41703719398
2017-09-06,122310.79797695109,5910.305782196832,116400.49219475425
2017-09-07,121670.0814226103,5973.592406565287,115696.489016045
2017-09-08,122265.75187832967,5973.592406565287,116292.15947176437
2017-09-11,123831.22230184256,5973.592406565287,117857.62989527726
2017-09-12,123074.0093805024,5973.592406565287,117100.41697393711
2017-09-13,122253.17317354603,5973.592406565287,116279.58076698074
2017-09-14,122618.86304727153,5973.592406565287,116645.27064070624
2017-09-15,122971.64516938629,5973.592406565287,116998.05276282101
2017-09-18,123468.40888397544,5973.592406565287,117494.81647741016
2017-09-19,123570.102510347,5973.592406565287,117596.51010378171
2017-09-20,123688.99916975092,5973.592406565287,117715.40676318565
2017-09-21,123708.16520998735,5973.592406565287,117734.57280342205
2017-09-22,123312.84939817415,5973.592406565287,117339.25699160885
2017-09-25,123881.22115057797,5973.592406565287,117907.62874401268
2017-09-26,124099.64411835294,5973.592406565287,118126.05171178764
2017-09-27,124002.79619768422,5973.592406565287,118029.20379111894
2017-09-28,124574.4562990703,5973.592406565287,118600.86389250502
2017-09-29,124846.74886625106,5973.592406565287,118873.15645968576
2017-10-02,124854.03261659582,5973.592406565287,118880.44021003055
2017-10-03,124728.82293652944,5973.592406565287,118755.23052996414
2017-10-04,125493.31674102033,5973.592406565287,119519.72433445505
2017-10-05,125893.97969493017,5973.592406565287,119920.38728836489
2017-10-06,125921.05092725859,5973.592406565287,119947.45852069331
2017-10-09,125814.46884112581,6177.067911172831,119637.40092995297
2017-10-10,126772.51359751029,6177.067911172831,120595.44568633745
2017-10-11,126964.63482385132,6177.067911172831,120787.56691267848
2017-10-12,126794.3024549924,6177.067911172831,120617.23454381956
2017-10-13,127013.91270404484,6177.067911172831,120836.844792872
2017-10-16,127064.17055430202,6177.067911172831,120887.1026431292
2017-10-17,127065.40118354591,6177.067911172831,120888.33327237309
2017-10-18,126776.4456728189,6177.067911172831,120599.37776164606
2017-10-19,126452.68943825635,6177.067911172831,120275.62152708351
2017-10-20,126867.5264749563,6177.067911172831,120690.45856378347
2017-10-23,126089.64684058612,6177.067911172831,119912.57892941328
2017-10-24,125996.73719300801,6177.067911172831,119819.66928183517
2017-10-25,125754.35099923666,6177.067911172831,119577.28308806384
2017-10-26,126415.12102061749,6177.067911172831,120238.05310944465
2017-10-27,126300.05902683758,6177.067911172831,120122.99111566474
2017-10-30,125967.15682484515,6177.067911172831,119790.08891367231
2017-10-31,126401.85918084008,6177.067911172831,120224.79126966724
2017-11-01,125892.54741286134,6177.067911172831,119715.4795016885
2017-11-02,126547.34056296485,6177.067911172831,120370.27265179201
2017-11-03,125644.32069300395,6177.067911172831,119467.25278183112
2017-11-06,126087.70208180387,6177.067911172831,119910.63417063103
2017-11-07,126014.2870455239,6186.878313981251,119827.40873154264
2017-11-08,126147.04766599333,6186.878313981251,119960.16935201209
2017-11-09,126446.47868795288,6186.878313981251,120259.60037397163
2017-11-10,126997.50761687709,6186.878313981251,120810.62930289583
2017-11-13,127500.90477578595,6186.878313981251,121314.02646180471
2017-11-14,127653.52404572611,6186.878313981251,121466.64573174487
2017-11-15,126172.31009145538,6186.878313981251,119985.43177747412
2017-11-16,127297.9019229569,6186.878313981251,121111.02360897564
2017-11-17,126715.70773473644,6186.878313981251,120528.82942075518
2017-11-20,126488.28528642777,6186.878313981251,120301.40697244651
2017-11-21,127208.80835700862,6186.878313981251,121021.93004302737
2017-11-22,127037.56697405849,6186.878313981251,120850.68866007724
2017-11-24,127491.37892437959,6186.878313981251,121304.50061039835
2017-11-27,127611.61768049025,6186.878313981251,121424.739366509
2017-11-28,127321.24903266126,6186.878313981251,121134.37071868002
2017-11-29,128118.59240045302,6186.878313981251,121931.71408647178
2017-11-30,128703.28391357284,6186.878313981251,122516.40559959158
2017-12-01,129283.03791744896,6186.878313981251,123096.1596034677
2017-12-04,130103.13087667522,6186.878313981251,123916.25256269398
2017-12-05,128474.78792964111,6186.878313981251,122287.90961565987
2017-12-06,130349.10366753297,6186.878313981251,124162.22535355171
2017-12-07,130116.81472272129,6388.298645863084,123728.51607685821
2017-12-08,130310.79344210608,6388.298645863084,123922.494796243
2017-12-11,130320.52269728991,6388.298645863084,123932.22405142683
2017-12-12,130218.23372786603,6388.298645863084,123829.93508200295
2017-12-13,129867.7686359885,6388.298645863084,123479.46999012542
2017-12-14,129821.07533489491,6388.298645863084,123432.77668903182
2017-12-15,131931.49173096486,6388.298645863084,125543.19308510177
2017-12-18,131930.80232551857,6388.298645863084,125542.50367965549
2017-12-19,131516.10590655057,6388.298645863084,125127.80726068748
2017-12-20,130572.30292249692,6388.298645863084,124184.00427663383
2017-12-21,130000.30753841912,6388.298645863084,123612.00889255604
2017-12-22,130147.40943913668,6388.298645863084,123759.1107932736
2017-12-26,130683.0347059858,6388.298645863084,124294.73606012273
2017-12-27,130977.40015982898,6388.298645863084,124589.1015139659
2017-12-28,131723.73757713698,6388.298645863084,125335.43893127391
2017-12-29,131720.67925498125,6388.298645863084,125332.38060911818
2018-01-02,131137.9563638286,6388.298645863084,124749.65771796551
2018-01-03,131065.54939117687,6388.298645863084,124677.25074531378
2018-01-04,130149.5512795106,6388.298645863084,123761.25263364753
2018-01-05,130497.59832711416,6388.298645863084,124109.29968125108
2018-01-08,130209.09976349614,6392.829531454387,123816.27023204174
2018-01-09,130262.82865568923,6392.829531454387,123869.99912423483
2018-01-10,129818.93736958283,6392.829531454387,123426.10783812845
2018-01-11,130318.60729749253,6392.829531454387,123925.77776603814
2018-01-12,130344.24556890753,6392.829531454387,123951.41603745313
2018-01-16,130340.58633419883,6392.829531454387,123947.75680274444
2018-01-17,130916.05917913895,6392.829531454387,124523.22964768455
2018-01-18,130307.28691598453,6392.829531454387,123914.45738453015
2018-01-19,133669.55610299803,6392.829531454387,127276.72657154364
2018-01-22,136004.30328870082,6392.829531454387,129611.47375724644
2018-01-23,136076.16517528813,6392.829531454387,129683.33564383374
2018-01-24,135729.17742979006,6392.829531454387,129336.34789833568
2018-01-25,136669.9118263466,6392.829531454387,130277.0822948922
2018-01-26,135614.90004808194,6392.829531454387,129222.07051662756
2018-01-29,135701.507482438,6392.829531454387,129308.67795098362
2018-01-30,134673.73381716642,6392.829531454387,128280.90428571202
2018-01-31,133786.78082092793,6392.829531454387,127393.95128947355
2018-02-01,131557.21583458496,6392.829531454387,125164.38630313058
2018-02-02,129980.9717509076,6392.829531454387,123588.1422194532
2018-02-05,127089.48751405305,28461.1898687091,98628.29764534395
2018-02-06,128323.95078648155,28461.1898687091,99862.76091777245
2018-02-07,128106.22181005059,35803.28399158486,92302.93781846573
2018-02-08,125291.54876391598,35803.28399158486,89488.26477233112
2018-02-09,127332.22421412438,35803.28399158486,91528.94022253952
2018-02-12,127881.69900299412,35803.28399158486,92078.41501140926
2018-02-13,127132.71246120315,35803.28399158486,91329.42846961829
2018-02-14,128840.27797743065,35803.28399158486,93036.9939858458
2018-02-15,129147.87592393701,35803.28399158486,93344.59193235215
2018-02-16,129285.84297615696,35803.28399158486,93482.5589845721
2018-02-20,127980.1208798263,35803.28399158486,92176.83688824144
2018-02-21,127521.76902119619,35803.28399158486,91718.48502961133
2018-02-22,127073.57588104725,35803.28399158486,91270.29188946239
2018-02-23,128234.44618315257,35803.28399158486,92431.16219156771
2018-02-26,128691.2035682901,35803.28399158486,92887.91957670524
2018-02-27,128541.53843005975,35803.28399158486,92738.25443847489
2018-02-28,127160.2106387337,35803.28399158486,91356.92664714884
2018-03-01,126336.21784690423,35803.28399158486,90532.93385531937
2018-03-02,127697.63740305474,35803.28399158486,91894.35341146989
2018-03-05,128649.23347662772,35803.28399158486,92845.94948504286
2018-03-06,128638.08781498928,35803.28399158486,92834.80382340442
2018-03-07,128667.84982264307,35960.24847737147,92707.6013452716
2018-03-08,129676.63658449054,35960.24847737147,93716.38810711907
2018-03-09,130684.45219448119,35960.24847737147,94724.20371710972
2018-03-12,130796.85391379707,35960.24847737147,94836.6054364256
2018-03-13,128878.97676952413,35960.24847737147,92918.72829215266
2018-03-14,128559.92971837516,35960.24847737147,92599.6812410037
2018-03-15,128451.6582857401,35960.24847737147,92491.40980836863
2018-03-16,128962.61240243145,35960.24847737147,93002.36392505998
2018-03-19,127949.59965133232,35960.24847737147,91989.35117396085
2018-03-20,126123.52831380167,35960.24847737147,90163.2798364302
2018-03-21,126630.7013938778,35960.24847737147,90670.45291650633
2018-03-22,124673.08939340788,35960.24847737147,88712.84091603641
2018-03-23,123148.89807444894,35960.24847737147,87188.64959707747
2018-03-26,123799.13954126087,35960.24847737147,87838.8910638894
2018-03-27,124118.23101069938,35960.24847737147,88157.98253332792
2018-03-28,125378.73485246608,35960.24847737147,89418.48637509461
2018-03-29,125492.51971545906,35960.24847737147,89532.27123808759
2018-04-02,123007.80513550884,35960.24847737147,87047.55665813737
2018-04-03,124016.18671877195,35960.24847737147,88055.93824140048
2018-04-04,124534.10865485578,35960.24847737147,88573.86017748431
2018-04-05,124630.9990472341,35960.24847737147,88670.75056986263
2018-04-06,122572.52814077519,35960.24847737147,86612.27966340372
2018-04-09,122273.56099212916,48865.37948794916,73408.18150418
2018-04-10,122911.57804898481,48865.37948794916,74046.19856103565
2018-04-11,122599.07058182459,48865.37948794916,73733.69109387543
2018-04-12,123068.9243228146,48865.37948794916,74203.54483486543
2018-04-13,122937.08643969442,48865.37948794916,74071.70695174526
2018-04-16,123321.5660275881,48865.37948794916,74456.18653963893
2018-04-17,123424.94681484916,48865.37948794916,74559.5673269
2018-04-18,123518.9225328093,48865.37948794916,74653.54304486014
2018-04-19,123227.58590379325,48865.37948794916,74362.20641584409
2018-04-20,122877.014866211,48865.37948794916,74011.63537826184
2018-04-23,122948.8182998408,48865.37948794916,74083.43881189164
2018-04-24,122626.43727560157,48865.37948794916,73761.0577876524
2018-04-25,123324.10691032422,48865.37948794916,74458.72742237506
2018-04-26,123525.94804226539,48865.37948794916,74660.56855431623
2018-04-27,123326.78151603832,48865.37948794916,74461.40202808916
2018-04-30,122119.89163669763,48865.37948794916,73254.51214874847
2018-05-01,121865.90723193302,48865.37948794916,73000.52774398385
2018-05-02,121572.08124493311,48865.37948794916,72706.70175698395
2018-05-03,120763.44305839064,48865.37948794916,71898.06357044147
2018-05-04,121920.34412961655,48865.37948794916,73054.9646416674
2018-05-07,121747.7289481264,48655.236083531796,73092.4928645946
2018-05-08,121421.43840457693,48655.236083531796,72766.20232104513
2018-05-09,122342.78294104998,48655.236083531796,73687.54685751819
2018-05-10,123345.9085881433,48655.236083531796,74690.6725046115
2018-05-11,124561.54642260274,48655.236083531796,75906.31033907094
2018-05-14,125053.4644918423,48655.236083531796,76398.2284083105
2018-05-15,124256.58577225126,48655.236083531796,75601.34968871946
2018-05-16,125039.57481217838,48655.236083531796,76384.33872864659
2018-05-17,125565.12975757329,48655.236083531796,76909.8936740415
2018-05-18,125345.07887144665,48655.236083531796,76689.84278791485
2018-05-21,125447.44974107385,48655.236083531796,76792.21365754206
2018-05-22,125386.9637608528,48655.236083531796,76731.727677321
2018-05-23,124501.76335478974,48655.236083531796,75846.52727125795
2018-05-24,124824.33908500562,48655.236083531796,76169.10300147382
2018-05-25,124791.85235213641,48655.236083531796,76136.61626860462
2018-05-29,124154.9777673474,48655.236083531796,75499.7416838156
2018-05-30,125165.48059284207,48655.236083531796,76510.24450931027
2018-05-31,124715.56782788615,48655.236083531796,76060.33174435435
2018-06-01,125265.78729018231,48655.236083531796,76610.55120665052
2018-06-04,125124.36184377826,48655.236083531796,76469.12576024646
2018-06-05,125256.18074056915,48655.236083531796,76600.94465703735
2018-06-06,125814.0719003013,48655.236083531796,77158.8358167695
2018-06-07,125671.69277006797,18130.447687113963,107541.245082954
2018-06-08,126585.28954994513,18130.447687113963,108454.84186283116
2018-06-11,127421.59278719172,18130.447687113963,109291.14510007776
2018-06-12,127024.58243345779,18130.447687113963,108894.13474634383
2018-06-13,126479.49752940446,18130.447687113963,108349.0498422905
2018-06-14,126851.15649262995,18130.447687113963,108720.70880551598
2018-06-15,127324.37254206488,18130.447687113963,109193.92485495092
2018-06-18,126707.69698888388,18130.447687113963,108577.24930176992
2018-06-19,127223.92755440895,18130.447687113963,109093.47986729498
2018-06-20,127964.39712643751,18130.447687113963,109833.94943932355
2018-06-21,127017.23638403381,18130.447687113963,108886.78869691984
2018-06-22,127427.17985701688,18130.447687113963,109296.73216990291
2018-06-25,126071.86424722572,18130.447687113963,107941.41656011176
2018-06-26,127549.80570427574,18130.447687113963,109419.35801716178
2018-06-27,127978.67451168102,18130.447687113963,109848.22682456706
2018-06-28,127918.36435418735,18130.447687113963,109787.91666707338
2018-06-29,127433.58377929169,18130.447687113963,109303.13609217772
2018-07-02,127752.49474733575,18130.447687113963,109622.04706022178
2018-07-03,128146.93806320723,18130.447687113963,110016.49037609326
2018-07-05,128698.77409431458,18130.447687113963,110568.32640720061
2018-07-06,130817.0256041514,18130.447687113963,112686.57791703743
2018-07-09,131322.02790506967,13025.73612790752,118296.29177716214
2018-07-10,131319.02662312434,13025.73612790752,118293.29049521682
2018-07-11,130881.64244354816,13025.73612790752,117855.90631564063
2018-07-12,131693.55017790807,13025.73612790752,118667.81405000054
2018-07-13,132072.48579236472,13025.73612790752,119046.7496644572
2018-07-16,131866.56118197832,13025.73612790752,118840.82505407081
2018-07-17,133352.35996543028,13025.73612790752,120326.62383752275
2018-07-18,132303.69118619873,13025.73612790752,119277.9550582912
2018-07-19,132962.7116522274,13025.73612790752,119936.97552431987
2018-07-20,132474.13682445968,13025.73612790752,119448.40069655217
2018-07-23,133035.14626511768,13025.73612790752,120009.41013721016
2018-07-24,133426.75918868458,13025.73612790752,120401.02306077705
2018-07-25,136437.36702084448,13025.73612790752,123411.63089293696
2018-07-26,137870.1035073918,13025.73612790752,124844.36737948426
2018-07-27,137252.46858847208,13025.73612790752,124226.73246056456
2018-07-30,136986.49542427948,13025.73612790752,123960.75929637197
2018-07-31,137437.96552817107,13025.73612790752,124412.22940026355
2018-08-01,137828.49533172217,13025.73612790752,124802.75920381465
2018-08-02,141767.9449999555,13025.73612790752,128742.20887204798
2018-08-03,143829.70900740408,13025.73612790752,130803.97287949656
2018-08-06,142529.87241183873,13025.73612790752,129504.1362839312
2018-08-07,142746.4028985881,14158.911547642972,128587.49135094511
2018-08-08,143061.2166877211,14158.911547642972,128902.30514007814
2018-08-09,142782.32440434798,14158.911547642972,128623.412856705
2018-08-10,140044.2805543587,14158.911547642972,125885.36900671573
2018-08-13,139662.16739588662,14158.911547642972,125503.25584824363
2018-08-14,140061.65828550956,14158.911547642972,125902.74673786658
2018-08-15,139556.85620482086,14158.911547642972,125397.94465717787
2018-08-16,140157.0852293694,14158.911547642972,125998.17368172645
2018-08-17,141311.14406969748,14158.911547642972,127152.23252205449
2018-08-20,141764.89817297217,14158.911547642972,127605.9866253292
2018-08-21,142309.95851683035,14158.911547642972,128151.04696918737
2018-08-22,141580.08926291,14158.911547642972,127421.17771526705
2018-08-23,140253.4997256031,14158.911547642972,126094.58817796012
2018-08-24,141229.70649090863,14158.911547642972,127070.79494326568
2018-08-27,142040.92590058397,14158.911547642972,127882.014352941
2018-08-28,141994.67685247282,14158.911547642972,127835.76530482987
2018-08-29,142476.15889857174,14158.911547642972,128317.24735092878
2018-08-30,141451.03265059792,14158.911547642972,127292.12110295494
2018-08-31,141891.74569663324,14158.911547642972,127732.83414899028
2018-09-04,141076.59186370764,14158.911547642972,126917.68031606465
2018-09-05,142637.9652291802,14158.911547642972,128479.05368153723
2018-09-06,143462.6167172551,14158.911547642972,129303.70516961212
2018-09-07,143780.5753293932,7059.143406142601,136721.4319232506
2018-09-10,142429.4819693618,7059.143406142601,135370.3385632192
2018-09-11,141851.02229999137,7059.143406142601,134791.87889384877
2018-09-12,142065.27526522818,7059.143406142601,135006.13185908558
2018-09-13,144882.79213802883,7059.143406142601,137823.64873188623
2018-09-14,144247.97551756844,7059.143406142601,137188.83211142584
2018-09-17,143097.58981882423,7059.143406142601,136038.44641268163
2018-09-18,143860.04695095262,7059.143406142601,136800.90354481002
