date,value
2009-01-13,137081.59960411172
2009-01-14,136679.6459720641
2009-01-15,136708.1788696034
2009-01-16,136706.11645595403
2009-01-20,135932.77654492104
2009-01-21,136284.81865374243
2009-01-22,136155.506970202
2009-01-23,136408.59602585112
2009-01-26,136382.47739522674
2009-01-27,136717.06085696747
2009-01-28,137037.3415493907
2009-01-29,136991.43369705227
2009-01-30,136884.85007565384
2009-02-02,136953.64446358115
2009-02-03,136941.91977489585
2009-02-04,136985.23281441643
2009-02-05,137174.76724494103
2009-02-06,137414.9809980016
2009-02-09,137513.77003293985
2009-02-10,136957.19871214713
2009-02-11,136988.9178748489
2009-02-12,137109.59988273887
2009-02-13,137055.36689712515
2009-02-17,136460.4107142162
2009-02-18,136665.29057872097
2009-02-19,136663.5936361307
2009-02-20,136701.62847557385
2009-02-23,136277.79960734033
2009-02-24,136607.21034164788
2009-02-25,136473.31105162096
2009-02-26,136365.07411542034
2009-02-27,136316.5711414172
2009-03-02,136155.05294600653
2009-03-03,136252.18876097095
2009-03-04,136205.20701849626
2009-03-05,136185.22426722685
2009-03-06,136188.5909065945
2009-03-09,136148.40488343185
2009-03-10,136630.49630932027
2009-03-11,136735.10837453458
2009-03-12,137060.9877151741
2009-03-13,137029.60427397618
2009-03-16,136918.9754847902
2009-03-17,137361.83650004142
2009-03-18,137441.57059527503
2009-03-19,137367.96422041228
2009-03-20,137283.74618090977
2009-03-23,137828.91743795358
2009-03-24,137735.46230891658
2009-03-25,137706.8406373982
2009-03-26,137967.26430758575
2009-03-27,137685.87826425466
2009-03-30,137612.79233721958
2009-03-31,137682.72878272744
2009-04-01,137917.07523224514
2009-04-02,138061.58375237457
2009-04-03,138240.91713309425
2009-04-06,138347.2554725055
2009-04-07,138022.91147655112
2009-04-08,137959.14076021741
2009-04-09,139533.19476169147
2009-04-13,140256.55086901036
2009-04-14,139303.4398772945
2009-04-15,139676.91679525905
2009-04-16,139766.77492278992
2009-04-17,139872.00365667636
2009-04-20,138606.9644506199
2009-04-21,138873.88857880252
2009-04-22,138778.6611768077
2009-04-23,138930.66611363273
2009-04-24,138819.87765556946
2009-04-27,138910.5130285591
2009-04-28,138989.56782624748
2009-04-29,139228.7889365655
2009-04-30,139125.80619099693
2009-05-01,139089.35681849596
2009-05-04,139592.06493196852
2009-05-05,139544.56429926562
2009-05-06,139731.13196936264
2009-05-07,139302.5367126108
2009-05-08,140275.24482673407
2009-05-11,139331.5133061204
2009-05-12,138756.96108527025
2009-05-13,137672.8935502697
2009-05-14,137923.4422158576
2009-05-15,137815.23516290035
2009-05-18,138257.9273031409
2009-05-19,138058.38867997998
2009-05-20,137906.14706928853
2009-05-21,137899.17177237791
2009-05-22,137706.5015837456
2009-05-26,138115.87372452056
2009-05-27,137843.8309425496
2009-05-28,138033.75322474676
2009-05-29,138262.07431357683
2009-06-01,138459.64985202774
2009-06-02,138407.3605825424
2009-06-03,138502.30542490454
2009-06-04,138539.80932216425
2009-06-05,138451.56512446608
2009-06-08,138479.48827479713
2009-06-09,138484.1321496887
2009-06-10,138264.51666745878
2009-06-11,138251.78072910054
2009-06-12,138103.17217898418
2009-06-15,137673.18363018418
2009-06-16,137619.46979515394
2009-06-17,137490.4670222847
2009-06-18,137724.4876306728
2009-06-19,137948.6337714234
2009-06-22,137211.6645310375
2009-06-23,137250.06525432077
2009-06-24,137408.24525982724
2009-06-25,137796.315896663
2009-06-26,138045.86787420054
2009-06-29,138190.2142929393
2009-06-30,138050.62241698368
2009-07-01,138154.2830421313
2009-07-02,137651.53174144888
2009-07-06,137671.3930268467
2009-07-07,137117.8588391453
2009-07-08,136913.1043978025
2009-07-09,137030.62613816757
2009-07-10,136920.65923666384
2009-07-13,137887.39287138404
2009-07-14,137849.25339363664
2009-07-15,138498.99621851492
2009-07-16,138533.25555566556
2009-07-17,138546.24840965797
2009-07-20,138427.87892694733
2009-07-21,138380.8909935377
2009-07-22,138584.64891053014
2009-07-23,139047.130621864
2009-07-24,139071.04921386854
2009-07-27,139251.0792050098
2009-07-28,139027.4678082653
2009-07-29,139234.00954774529
2009-07-30,139567.36612770843
2009-07-31,139977.5568172354
2009-08-03,140322.07600443793
2009-08-04,140462.4515826992
2009-08-05,140899.924496288
2009-08-06,140823.2286274674
2009-08-07,140666.54987720057
2009-08-10,140731.68473915808
2009-08-11,139817.5572389244
2009-08-12,140640.4166267776
2009-08-13,141412.9503584119
2009-08-14,141236.59785135364
2009-08-17,140310.233778667
2009-08-18,141087.7308669269
2009-08-19,141092.58405792707
2009-08-20,142183.68648179143
2009-08-21,142861.72647914392
2009-08-24,142836.58038892597
2009-08-25,143017.32437085517
2009-08-26,142932.2953290384
2009-08-27,143934.9865218792
2009-08-28,144450.70809572993
2009-08-31,143755.63021250363
2009-09-01,142107.83196947904
2009-09-02,142060.74599817308
2009-09-03,142860.0725626744
2009-09-04,143522.79806772628
2009-09-08,143549.3010709962
2009-09-09,144243.77037340257
2009-09-10,144573.9659863201
2009-09-11,144032.934436467
2009-09-14,144530.21922066412
2009-09-15,143666.43165785438
2009-09-16,144318.63266351775
2009-09-17,144259.21410644474
2009-09-18,144111.06606537136
2009-09-21,145844.46179774223
2009-09-22,145990.27616206274
2009-09-23,145814.34490125178
2009-09-24,144866.72591073194
2009-09-25,144498.66404746345
2009-09-28,145583.07926098464
2009-09-29,145476.51512003204
2009-09-30,145394.21629429096
2009-10-01,143390.6724906559
2009-10-02,143399.7463415893
2009-10-05,144142.02820730588
2009-10-06,144113.31362009293
2009-10-07,144362.68214296742
2009-10-08,144082.15134663932
2009-10-09,144262.14720114385
2009-10-12,144450.48629736403
2009-10-13,144389.9546538227
2009-10-14,144705.8524338999
2009-10-15,144834.1118305723
2009-10-16,144726.79365018263
2009-10-19,144645.061413198
2009-10-20,144687.92885168293
2009-10-21,144583.68299253698
2009-10-22,145133.33299740753
2009-10-23,144436.07386570703
2009-10-26,144103.41356280295
2009-10-27,143801.59356645314
2009-10-28,143214.4190883187
2009-10-29,143683.74753995816
2009-10-30,143143.84971670748
2009-11-02,143178.54719353607
2009-11-03,143284.73074738422
2009-11-04,143441.39456546697
2009-11-05,143809.1063158136
2009-11-06,143864.96395974452
2009-11-09,144351.01673667796
2009-11-10,144725.60086744485
2009-11-11,144867.67761625937
2009-11-12,144699.65756256986
2009-11-13,145020.65965671669
2009-11-16,145034.3800344098
2009-11-17,145196.41701158747
2009-11-18,145198.64396526417
2009-11-19,144911.5225089562
2009-11-20,144842.99224562934
2009-11-23,145372.0298364578
2009-11-24,145342.4249415767
2009-11-25,145492.3478484318
2009-11-27,145045.50155365982
2009-11-30,145439.8029645975
2009-12-01,145817.15548514517
2009-12-02,145978.30481366676
2009-12-03,145684.91755725144
2009-12-04,145356.03025621272
2009-12-07,145106.00759119223
2009-12-08,145166.88290180825
2009-12-09,145041.32566693256
2009-12-10,145551.11235720073
2009-12-11,146123.51599127206
2009-12-14,146114.04633305024
2009-12-15,145654.70224571024
2009-12-16,145824.11138587762
2009-12-17,145263.5316189989
2009-12-18,145573.1617136863
2009-12-21,146328.68899080457
2009-12-22,146879.20944854696
2009-12-23,148089.9526308317
2009-12-24,148470.41708543466
2009-12-28,148510.45082836875
2009-12-29,148346.540748865
2009-12-30,148167.35744490754
2009-12-31,147534.4355580266
2010-01-04,147857.3528646868
2010-01-05,148219.14255169433
2010-01-06,147194.702365251
2010-01-07,146110.1029782876
2010-01-08,146214.94447666805
2010-01-11,146112.92152276856
2010-01-12,144470.30460912
2010-01-13,145141.75247915328
2010-01-14,145403.1014025549
2010-01-15,144172.37942729966
2010-01-19,145753.97917025816
2010-01-20,145242.98920649182
2010-01-21,143423.42631152968
2010-01-22,140871.79149374593
2010-01-25,141191.7475506431
2010-01-26,140802.6701584083
2010-01-27,141845.133815083
2010-01-28,140888.35334108368
2010-01-29,139502.08404288712
2010-02-01,140062.19858767974
2010-02-02,140559.85820546217
2010-02-03,140786.34263752776
2010-02-04,138833.26139629813
2010-02-05,139483.09875108665
2010-02-08,138873.02378821516
2010-02-09,139208.31970697083
2010-02-10,139149.65488588923
2010-02-11,139629.43621119903
2010-02-12,139624.62425121883
2010-02-16,139974.20942208703
2010-02-17,140024.41575137348
2010-02-18,140347.79485135476
2010-02-19,140190.57086957555
2010-02-22,140100.47569345235
2010-02-23,139849.7738374368
2010-02-24,140257.02281320543
2010-02-25,140354.72209774255
2010-02-26,140447.88972914405
2010-03-01,141204.6378713638
2010-03-02,141167.14829460756
2010-03-03,141099.811739656
2010-03-04,141402.32572282106
2010-03-05,141660.6087907167
2010-03-08,141865.08750809138
2010-03-09,142010.25847164853
2010-03-10,142322.00629902456
2010-03-11,142392.81704165903
2010-03-12,142350.63607213987
2010-03-15,142176.87046581518
2010-03-16,142359.2145381446
2010-03-17,142555.78393683129
2010-03-18,142417.97753147938
2010-03-19,142184.7091806902
2010-03-22,142459.33824664113
2010-03-23,142918.79937972972
2010-03-24,143090.51578148585
2010-03-25,143109.2650403367
2010-03-26,143255.9504046554
2010-03-29,143376.07722970317
2010-03-30,143367.0319321013
2010-03-31,143347.23885754397
2010-04-01,143650.4557470122
2010-04-05,144069.24096684172
2010-04-06,144537.39699981158
2010-04-07,144447.7967661829
2010-04-08,145002.5889264411
2010-04-09,145324.83385875006
2010-04-12,146011.79967292098
2010-04-13,145987.33236242298
2010-04-14,149072.6558872677
2010-04-15,148692.59420732554
2010-04-16,145901.08404002612
2010-04-19,147227.01939112705
2010-04-20,148062.16633887636
2010-04-21,147642.13305265974
2010-04-22,148180.67050488823
2010-04-23,148304.79851778114
2010-04-26,146879.0757892102
2010-04-27,144266.50761342823
2010-04-28,145723.19042788493
2010-04-29,147389.12969664883
2010-04-30,145437.96812023013
2010-05-03,146548.8728324303
2010-05-04,144365.94062385155
2010-05-05,143153.93484052384
2010-05-06,140773.7471689858
2010-05-07,140074.41922887915
2010-05-10,141685.0082423599
2010-05-11,141668.66144081083
2010-05-12,141972.31284011286
2010-05-13,141535.34340313723
2010-05-14,140980.68250975086
2010-05-17,141126.84149530611
2010-05-18,140744.45382736856
