date,value
2022-04-21,240273.57976799767
2022-04-22,238281.80972229785
2022-04-25,238706.69408220853
2022-04-26,232370.93641674297
2022-04-27,232040.74767121364
2022-04-28,235011.65342649532
2022-04-29,229044.53229106014
2022-05-02,229109.9249094102
2022-05-03,229430.5441093081
2022-05-04,230810.06217696363
2022-05-05,228858.91149601815
2022-05-06,228966.48729377938
2022-05-09,227865.4052466106
2022-05-10,228382.19586432705
2022-05-11,226692.60600093432
2022-05-12,225831.44984063285
2022-05-13,225831.44984063285
2022-05-16,225831.44984063285
2022-05-17,225831.44984063285
2022-05-18,225831.44984063285
2022-05-19,225831.44984063285
2022-05-20,225831.44984063285
2022-05-23,225831.44984063285
2022-05-24,225831.44984063285
2022-05-25,225831.44984063285
2022-05-26,225831.44984063285
2022-05-27,225831.44984063285
2022-05-31,225831.44984063285
2022-06-01,225831.44984063285
2022-06-02,225831.44984063285
2022-06-03,225831.44984063285
2022-06-06,225831.44984063285
2022-06-07,225831.44984063285
2022-06-08,225831.44984063285
2022-06-09,225831.44984063285
2022-06-10,225831.44984063285
2022-06-13,225831.44984063285
2022-06-14,225831.44984063285
2022-06-15,225831.44984063285
2022-06-16,225831.44984063285
2022-06-17,225831.44984063285
2022-06-21,225831.44984063285
2022-06-22,225831.44984063285
2022-06-23,225831.44984063285
2022-06-24,225831.44984063285
2022-06-27,225831.44984063285
2022-06-28,225831.44984063285
2022-06-29,225831.44984063285
2022-06-30,225831.44984063285
2022-07-01,225831.44984063285
2022-07-05,225831.44984063285
2022-07-06,225831.44984063285
2022-07-07,228049.84863027983
2022-07-08,228545.32046460814
2022-07-11,226839.1497171293
2022-07-12,226396.42649702146
2022-07-13,226010.7136299463
2022-07-14,225884.28792326147
2022-07-15,226286.2883040242
2022-07-18,225682.03788112805
2022-07-19,227016.91457731626
2022-07-20,227141.95244952815
2022-07-21,228531.21631842363
2022-07-22,227085.1144062995
2022-07-25,226819.48727021844
2022-07-26,225713.45933941408
2022-07-27,228392.8579184637
2022-07-28,228961.5238276838
2022-07-29,230301.83326985463
2022-08-01,230014.01706968376
2022-08-02,230269.52526177652
2022-08-03,231291.1424527752
2022-08-04,231380.126068623
2022-08-05,230125.8111797776
2022-08-08,230218.83986437708
2022-08-09,229690.3388945715
2022-08-10,230982.30710683684
2022-08-11,230376.85297588143
2022-08-12,231734.79970349342
2022-08-15,232305.17583906424
2022-08-16,232072.63272080594
2022-08-17,231446.71375254294
2022-08-18,231516.56683026682
2022-08-19,230542.14734766586
2022-08-22,229502.25325028435
2022-08-23,229777.42853390463
2022-08-24,229785.0133004152
2022-08-25,230399.85501367805
2022-08-26,228541.88306016865
2022-08-29,228154.71181337914
2022-08-30,227669.56487848054
2022-08-31,227390.8082532225
2022-09-01,227802.46078045867
2022-09-02,227006.04766436794
2022-09-06,226980.62016016536
2022-09-07,228113.5775057203
2022-09-08,228173.05969406315
2022-09-09,229253.82976481214
2022-09-12,229542.4494550128
2022-09-13,227408.8730044098
2022-09-14,228111.79965839698
2022-09-15,227693.37021519028
2022-09-16,227671.8632819067
2022-09-19,227979.41718639602
2022-09-20,227961.13621106127
2022-09-21,227534.75350558545
2022-09-22,226878.24480901408
2022-09-23,226165.27856659028
2022-09-26,226201.84215813357
2022-09-27,226574.45506908972
2022-09-28,226836.30571480526
2022-09-29,225782.44957517151
2022-09-30,225623.29629982443
2022-10-03,224381.66026072603
2022-10-04,224381.66026072603
2022-10-05,224381.66026072603
2022-10-06,224381.66026072603
2022-10-07,226585.81740488217
2022-10-10,226636.03537487672
2022-10-11,225600.71852119127
2022-10-12,226044.41531452438
2022-10-13,227078.2156454259
2022-10-14,226244.82076602592
2022-10-17,228034.33214948673
2022-10-18,228000.4152912969
2022-10-19,229396.3160927585
2022-10-20,229248.32966421617
2022-10-21,230700.23367202573
2022-10-24,230714.05586833385
2022-10-25,231721.64328546572
2022-10-26,229407.18592688098
2022-10-27,228632.2720719431
2022-10-28,229682.58176690066
2022-10-31,228961.68014350472
2022-11-01,227546.89946890413
2022-11-02,225817.2776299128
2022-11-03,225603.95880524482
2022-11-04,225156.20671304464
2022-11-07,225037.63603859246
2022-11-08,225300.76439409898
2022-11-09,224824.3172139245
2022-11-10,225923.93704224678
2022-11-11,226744.72693038936
2022-11-14,227239.58212433255
2022-11-15,227831.35325541056
2022-11-16,227605.0392751649
2022-11-17,227023.55687056907
2022-11-18,226628.32239057956
2022-11-21,226469.68566048803
2022-11-22,226558.47900578304
2022-11-23,226818.90093219402
2022-11-25,226496.21626609654
2022-11-28,226259.61686392195
2022-11-29,226248.24589625688
2022-11-30,227578.510321833
2022-12-01,228196.81040624288
2022-12-02,228384.14057203208
2022-12-05,227960.7512985214
2022-12-06,227580.1345097456
2022-12-07,227734.9809172821
2022-12-08,227834.60163123583
2022-12-09,228362.4841824381
2022-12-12,228100.9783625676
2022-12-13,228380.35024947705
2022-12-14,228244.45380243903
2022-12-15,226759.88656833282
2022-12-16,226776.12844745914
2022-12-19,226645.6465108888
2022-12-20,226639.691705968
2022-12-21,227168.65649835314
2022-12-22,227157.2871829647
2022-12-23,227006.23109798323
2022-12-27,226422.04226429187
2022-12-28,226027.3480787555
2022-12-29,226798.3267837829
2022-12-30,227001.90048097505
2023-01-03,227005.69080353007
2023-01-04,227788.58077067568
2023-01-05,227804.2823553489
2023-01-06,228121.01056424895
2023-01-09,230299.87655092217
2023-01-10,231616.8158861958
2023-01-11,232958.5954247859
2023-01-12,232755.32307490776
2023-01-13,233799.64503316738
2023-01-17,232712.35788503668
2023-01-18,232429.29652034675
2023-01-19,231038.51175417574
2023-01-20,233489.40322735475
2023-01-23,234431.1579168772
2023-01-24,234603.6033255578
2023-01-25,235105.32109286427
2023-01-26,235481.46008873894
2023-01-27,235227.52423390336
2023-01-30,234864.36225506227
2023-01-31,235673.54461825706
2023-02-01,237111.4604196393
2023-02-02,239399.55413392777
2023-02-03,236491.79158227696
2023-02-06,236331.04150143094
2023-02-07,236157.41173751611
2023-02-08,235439.71776578226
2023-02-09,235547.39344667166
2023-02-10,234760.3360823471
2023-02-13,236589.98636898765
2023-02-14,237035.71679014884
2023-02-15,237515.06385548206
2023-02-16,236128.00982546806
2023-02-17,236029.39483229222
2023-02-21,234350.51186417433
2023-02-22,233705.96064718388
2023-02-23,233035.0650233153
2023-02-24,232405.38159532304
2023-02-27,233135.49667427083
2023-02-28,232637.50261067928
2023-03-01,231984.24125204975
2023-03-02,232346.62625874789
2023-03-03,232265.97012912377
2023-03-06,232305.73361135618
2023-03-07,232003.41168897814
2023-03-08,232055.30336894267
2023-03-09,231822.64026490424
2023-03-10,231755.23805559482
2023-03-13,231707.57730240087
2023-03-14,231792.18206750575
2023-03-15,231708.42417627032
2023-03-16,231743.95845302052
2023-03-17,231133.3933763316
2023-03-20,231646.3803376024
2023-03-21,231747.0602146318
2023-03-22,231446.43031870434
2023-03-23,231232.38122691045
2023-03-24,231496.91226350813
2023-03-27,231730.42052012766
2023-03-28,232007.0780331691
2023-03-29,232098.17033407476
2023-03-30,232363.82881454335
2023-03-31,232574.7761447259
2023-04-03,233109.7611711424
2023-04-04,233010.77332056354
2023-04-05,232839.02489003376
2023-04-06,232917.426131916
2023-04-10,235368.7041990754
2023-04-11,234699.4367351964
2023-04-12,233503.90717739
2023-04-13,236757.69908915847
2023-04-14,236859.95504844934
2023-04-17,234450.04542543134
2023-04-18,233689.37374675157
2023-04-19,232530.57601908676
2023-04-20,233362.45962031497
2023-04-21,233658.46636872404
2023-04-24,234201.19744889817
2023-04-25,232246.56626187044
2023-04-26,232017.74482816982
2023-04-27,234884.7474057561
2023-04-28,235157.84762152965
2023-05-01,234392.28950401183
2023-05-02,232637.8881051665
2023-05-03,232879.09626074735
2023-05-04,232519.5377916487
